Stkcd,Year,TFP_OLS,lnY,lnL,lnK,lnM
002499,2021,4.546497969356076,18.95138160549598,5.14166355650266,18.875858115029654,18.598233844793036
002501,2020,3.9652961913353098,18.46153290787352,6.675823221634848,21.33129019782194,17.758957413505787
002501,2021,3.772324207748871,19.720757552611456,6.821107472256465,21.070821268555726,20.050248413483583
002501,2022,4.177898695980184,20.046122258161876,6.573680166960646,20.88193421188153,20.057236314351584
002501,2023,4.250517262052846,19.982740147553624,6.380122536899765,20.79367972515602,19.938506215152383
002501,2024,4.221035208747559,19.62533120727557,6.255750041753367,20.22657279189024,19.533996107147786
002505,2020,5.038848063065434,23.32197414946906,7.945201132412759,21.660467729000402,23.208751059539715
002505,2021,5.084292461833702,23.38378435154258,7.8083230503910555,21.582710864653617,23.307014352068784
002505,2022,5.17909121805105,23.689586954905025,7.9483852851118995,21.640879580530488,23.574146617242484
002505,2023,5.113115447632457,23.582562914628546,7.99699040583765,21.727372942507063,23.476100083290817
002506,2020,5.15353171053198,22.507793561954546,7.183111701743281,22.112358679412107,22.020204052423964
002506,2021,4.89496853156193,22.271139044809594,7.357556200910353,21.10396606581803,22.088455421445357
002506,2022,5.052341928703801,22.845959523406776,8.166216268592143,21.29400589572729,22.36287528466864
002506,2023,5.478119860219075,23.493828151851496,8.741296282225147,21.641533428996265,22.414149791166732
002506,2024,5.707126249749021,23.510730041354208,8.711772645605693,22.217588497652255,22.022653039890248
002507,2020,5.005159334938541,21.54425489232449,7.953669778649798,20.777897554874254,20.507273128776724
002507,2021,4.925560646820725,21.64698784402644,7.983781068977451,20.906532263335464,20.771278644919455
002507,2022,4.890671526486124,21.658698231021553,8.041412909393047,20.860045574548625,20.824628094896987
002507,2023,4.8784874779672736,21.6192906535871,7.942717540573791,20.777305398962593,20.835901377271426
002507,2024,4.9183437054075165,21.593356021847267,7.92588031673756,20.705432237788955,20.746270544685068
002508,2020,5.236368647228713,22.81865710273376,8.436416881388949,20.530867707239615,21.98515372729168
002508,2021,5.1786002046486646,23.04051351052146,8.492695559815838,20.88819198377879,22.36731813287408
002508,2022,5.161363517719463,23.052638962291446,8.536014945656826,21.207070805392345,22.35843221264058
002508,2023,5.206307744445099,23.139348866483484,8.60922527686273,21.26601111906111,22.384941540129713
002508,2024,5.219763110314351,23.14030881854844,8.549853973655786,21.200210682018202,22.39975524984456
002510,2020,4.418154242471126,21.020293122273706,7.959625305098115,20.542585930886208,20.63216751868721
002510,2021,4.628315298308693,21.354028370688564,7.973844375944687,20.3960224787803,20.840315288876035
002510,2022,4.829584791715772,21.660209171534294,8.076826031298808,20.335356810568996,20.96783017926266
002510,2023,4.758697032531075,21.751517985287812,8.172164452111904,20.701475629104216,21.142621885950813
002510,2024,4.876374144620461,21.733306099405176,8.094683648698815,20.748889951008206,20.955135942628477
002511,2020,4.791681529150158,22.78040149387465,8.797548488481558,21.750234351520113,22.33261487486129
002511,2021,4.870467041477725,22.93700555928117,8.859363449152088,21.864098024658805,22.416017757626047
002511,2022,4.7548142287880895,22.871497905051985,8.799812469525556,21.82638771311279,22.528210304681526
002511,2023,4.863923305498159,23.005745233011154,8.873888135154973,21.73635712831531,22.544452378589533
002511,2024,4.700944863261012,22.82135486481503,8.717845704894916,21.82779972236542,22.571901501024012
002512,2020,4.48074975126906,21.472277397483296,7.811163385025279,19.76914810150242,21.412495204590112
002512,2021,4.628968876332871,21.530232346544107,7.546446273746024,19.623895480957863,21.4064260397972
002512,2022,4.331938977100902,21.278556242855352,7.659171367666058,19.857700966879136,21.400711579102285
002512,2023,4.3861799824191765,21.39955177780849,7.585788821732034,20.834491166482906,21.431525693467442
002512,2024,4.892025101969879,21.382021311188307,7.1592919047975645,18.569864387080074,21.044588200351264
002513,2020,4.488572083999569,21.0174051851787,7.324489979348532,20.829560156396735,20.775711002927586
002513,2021,4.777922780008216,21.090635885177193,7.247080584585756,20.650633621262095,20.485041782108233
002513,2022,4.746958832004556,21.091541227329614,7.21890970761906,20.564886698840176,20.558840810139994
002513,2023,4.5463512276852756,21.278086378712775,7.360739903058278,20.705719982231475,21.098343341294918
002513,2024,4.350904203534033,21.307234694928237,7.213031659834869,21.276052057749602,21.462484966650585
002514,2020,4.20391188628603,20.021301667546748,7.329093736246592,20.074274743348706,19.71773893416296
002514,2021,4.747056673814996,20.268308761849067,7.149916836132109,20.143402199210275,19.31778617767069
002514,2022,4.381456162806477,20.343507486726466,7.2115567333138015,20.040435756110323,20.00787468610856
002514,2023,3.9612190781924506,20.179878534680533,7.312553498102598,19.943521526195692,20.38368753928608
002514,2024,4.033481053586077,19.63242839066954,6.620073206530356,19.65102345319297,19.742744548375434
002515,2020,4.386867034790773,20.381305979271396,6.115892125483034,19.393410813911235,20.63905508477614
002515,2021,4.834955384653534,20.04179872774193,6.19644412779452,19.37964672411946,19.340232768186674
002515,2022,5.404569542659012,19.912582421292317,6.093569770045136,19.292911803178384,18.276757234822906
002515,2023,4.6337261030593035,19.56394871307111,6.0112671744041615,19.271528786222476,18.994342360457846
002515,2024,4.913872787612246,19.655808447273643,5.940171252720432,19.217680109110553,18.731289475371995
002516,2020,5.002406024679172,21.12201685060204,7.622663951323595,21.063240729528417,19.95526698217645
002516,2021,5.022547847506449,21.26766299164843,7.564757012905729,20.990879411454294,20.191469370429203
002516,2022,5.04325662180537,21.302140181481303,7.52456122628536,20.93220019780204,20.238741840287183
002516,2023,5.034263029712091,21.31297448902507,7.534762657037537,20.859544373493335,20.274021876933148
002516,2024,5.278741631985523,21.464393994596023,7.583247524303362,20.80232314335463,20.108822458569023
002517,2020,5.405090970388586,21.15711708872566,7.0825485693553,16.561031278703716,20.123025786450896
002517,2021,5.631401126881248,21.58839109156511,7.231287004327616,16.574057354073346,20.381552902737415
002517,2022,5.860907724411839,22.038476160477323,7.43955930913332,16.86533428091609,20.606235238651774
002517,2023,6.288023138010829,22.180808272206367,7.533158807455563,16.67545467889685,20.12766077438081
002517,2024,6.130684575836669,22.356067270737864,7.688913336864796,16.68034038532667,20.58856429427185
002518,2020,4.694886681187332,21.608086046801823,7.9714309977693505,20.32350122800024,21.150301331994857
002518,2021,4.726119086020916,21.754997226521564,7.978310969867722,20.687410283569477,21.291610207786867
002518,2022,4.827161173956875,22.20502707978542,8.247482004285693,20.726848390819917,21.72249795764704
002518,2023,4.798120373725191,22.416966851671315,8.302761580704049,20.81468683668486,22.07353652205863
002518,2024,4.7879802153679885,22.148535306489094,8.32457884513685,20.787200755064827,21.652304716800035
002519,2020,4.825736602905285,21.126784533938196,7.805882040228621,20.4486143540012,20.23091173887538
002519,2021,4.862258481797608,21.077284947450586,7.2875606403097235,20.332677952267144,20.345523109753955
002519,2022,4.743460345307555,20.99379875879374,7.298445101508147,20.259436720470585,20.40538703844869
002519,2023,4.547580259289206,20.84408829617832,7.273092595999522,20.363892800885615,20.47936913587965
002519,2024,4.286389124422461,20.086172249567884,7.231287004327616,20.331555078698297,19.705680264290642
002520,2020,5.025170714180136,21.372761696620675,7.1204443723924875,21.810996621163355,20.468636555809343
002520,2021,5.195369511041393,21.50477584648114,7.118826249062078,21.865997166920064,20.401940744665676
002520,2022,4.803490656990999,21.483678941271112,7.146772179452637,21.409541513178684,21.035167534410988
002520,2023,4.974723583676579,21.4572492956574,7.183870715062453,21.138257389136545,20.731605624917897
002520,2024,5.04041608038811,21.313418862435316,7.080026499922591,20.779199915230034,20.48404532622305
002521,2020,4.95123256365324,21.75677379928382,7.1846291527173145,20.898800714551175,21.27631502211796
002521,2021,4.9011624928578685,22.032127300750453,7.226209010100671,20.90389084972307,21.7784460836841
002521,2022,4.618150793764319,21.8606631273722,7.2485040723706105,20.80226713876968,21.958505742214214
002521,2023,5.019152202591386,22.020954009851025,7.264730177929867,20.988629334598745,21.543937576210475
002521,2024,4.929010253403718,21.943608446220324,7.2875606403097235,21.174773497084587,21.5329194034633
002522,2020,4.744037556339994,21.09448320169595,6.833031732786201,21.026706519794583,20.69446510967022
002522,2021,4.7101606907022076,21.308811222145465,6.915723448631314,20.95788902854555,21.06209035984312
002522,2022,4.688407447631502,21.3568080776366,6.9650803456014065,21.04975703507491,21.140789934272714
002522,2023,4.6696610747098655,21.270435526646025,6.97166860472579,21.118541007692926,21.021529196708443
002522,2024,4.6950368778010985,21.259845862016306,6.940222469119639,21.100550346468054,20.980406465436797
002523,2020,4.620542136820821,21.12975060104867,7.352441100243583,19.81657735832374,20.845558188180046
002523,2021,4.711030473346246,21.29660240556635,7.505492274737424,19.790302459798717,20.900273959886185
002523,2022,4.599429058893606,21.184696319287927,7.442492722794441,19.77666253554702,20.930433528301734
002523,2023,4.789928875319327,21.273368379684182,7.3277805384216315,19.72173442935632,20.82632016330176
002523,2024,4.767528887148829,21.34073695911856,7.310550158534422,19.7157294545586,20.978930719778532
002524,2020,4.761909211892932,20.641023365758734,7.421177528595393,19.45228816624123,19.844327300628493
002524,2021,4.771553541012012,20.766782020104497,7.396948602621014,19.062901730787697,20.085660166274803
002524,2022,4.6855029954931,20.45857685901627,7.351799869057777,18.841723824460917,19.775170777158767
002524,2023,4.840904530322029,20.795496784566975,7.431299675155903,18.694494845753386,20.04616106255103
002524,2024,4.796420630805252,20.6099204957487,7.383989457978509,18.67967456153201,19.843407398207805
002526,2020,4.737358016108719,21.4605180020997,7.668561108015897,19.879817234919482,21.035495642967277
002526,2021,4.657512000836445,21.549911411658936,7.723120092266331,19.88130728591076,21.281545690387166
002526,2022,4.748866265356349,21.60081509079914,7.771910256435763,19.84536829804052,21.198179236662927
002526,2023,4.7274123880563055,21.715618134716767,7.839525581704678,20.223694323759812,21.342801937624298
002526,2024,4.767753771519733,21.59034627678598,7.872836175025724,20.34323434930714,21.048317123671307
002527,2020,5.049457434485839,22.09876803605457,7.828834527588089,20.219894285145163,21.446171068445103
002527,2021,4.959108796758284,22.1735233821777,7.846198815497425,20.16818253114747,21.708774786556212
002527,2022,4.767834916464325,21.853795323953424,7.871692664323645,20.104553692207606,21.498154350186933
002527,2023,5.020404899205087,21.943344182483756,7.828038032125829,20.061959267127595,21.26167418654796
002527,2024,5.09132267217251,21.934432318859724,7.692569648067906,19.87325789250657,21.21751834059529
002530,2020,4.26866478055267,20.73468011528951,8.331345424845724,20.252934133874344,20.274756428371187
002530,2021,4.401625284105223,20.907169506206817,8.289288323000317,20.39007864990451,20.34212032233882
002530,2022,4.40825141855061,20.921881812666093,8.111928063310739,20.424908257679988,20.43311345604698
002530,2023,4.480257653442178,20.9087946331784,8.044626279767337,20.418778667857563,20.32842890338366
002530,2024,4.860739690710063,20.958915700517398,7.081708586105575,20.20659189333073,20.26745354404257
002531,2020,5.035078654346202,22.80911184897604,7.817222785508166,22.432055387839714,22.364383125570306
002531,2021,5.360272094399208,22.82325160180726,7.421177528595393,22.400727183497,22.052044228953143
002531,2022,5.298995896332582,22.631037646030965,7.569411792450712,22.684602176035295,21.74153744462829
002531,2023,5.351775412781422,22.767937967867635,7.413970290190444,22.997283516941337,21.913013744904955
002531,2024,5.173548511420884,22.304381348104645,7.239214973779806,23.12506542429605,21.521737252942565
002532,2020,4.819919287271497,24.035979192166096,8.773848885262895,23.9050818538733,24.068978732927288
002532,2021,4.896912779415932,24.08172157272879,8.780787468338929,23.946839713996017,24.010942641516046
002532,2022,4.9604751811134635,24.22002846699074,8.807172622916703,24.033699043240325,24.108831596292408
002532,2023,4.904073854929043,24.089691369983644,8.842893331055539,23.99916774079611,23.977641461193308
002532,2024,4.9324822408603035,24.058659091402994,8.81818627792769,24.03200829499926,23.890022689689417
002533,2020,4.770841494039964,22.776895814965965,8.264105763728956,21.00108502353545,22.691385507967443
002533,2021,4.943832150024421,23.27523237420314,8.270269111436624,21.012427025808485,23.209051753832444
002533,2022,4.941563970105844,23.30369011004963,8.345217926676428,21.065609266292306,23.21770145218951
002533,2023,4.955104275981566,23.45066658332864,8.371936178759098,21.123129403151268,23.412875476629456
002533,2024,5.016134031503857,23.5950737812328,8.437067146936952,21.147060196956303,23.513803509391554
002534,2020,5.258762107511463,22.401420962832745,7.653020413804189,21.388706862629334,21.54531183867352
002534,2021,5.230632067969872,22.607016513227077,7.86480400332846,20.778584161868448,21.891110361138725
002534,2022,5.120272943421544,22.717101296173002,7.898411092811599,21.05597415378622,22.19784992699622
002534,2023,5.202128368468686,22.812545975682973,7.805474625270857,21.34491688583887,22.230002550818014
002534,2024,4.982156966994649,22.585270613273295,7.786967002614872,21.523985799566848,22.20664607689944
002535,2020,4.658053601599836,20.623417465934185,6.980075940561763,21.092993397355418,20.00144731575615
002535,2021,4.629310998498753,19.934371480945455,7.207118856207756,21.003962518389844,18.847577058906065
002535,2022,4.981026342794601,20.836398926063225,7.3783837129967145,21.06515974073298,19.64413625414037
002535,2023,4.960445525059595,21.331710269959846,7.483806687665835,21.030144851436436,20.426765815647283
002535,2024,5.136402077225704,21.24415946754643,7.47477218239787,21.12381937527891,19.997760569624713
002536,2020,4.424317997304546,21.703644966393973,8.361941906144946,21.193585438167744,21.458936929298655
002536,2021,4.4805118928812115,21.85967076414421,8.419359831067474,21.220738410551885,21.589455365286078
002536,2022,4.39351641467231,21.904382977273144,8.514188682395938,21.19778665070964,21.75946062384599
002536,2023,4.516528383755987,22.13300146462531,8.569216219483389,21.177964723162,21.905642448531367
002536,2024,4.6343880176634125,22.275753553663076,8.60300384782935,21.181665656785313,21.929535728842396
002537,2020,4.957523443383747,22.56761612740553,8.201934351194222,20.669613507464412,22.12244629154128
002537,2021,4.933675927545502,22.70425431974109,8.212839584676484,20.73190461483245,22.36777128944339
002537,2022,4.85861607464424,22.78306418681323,8.206583614320753,20.807624663633828,22.608900700381188
002537,2023,4.89351169448683,22.86277469980894,8.246695943718557,20.9401398796435,22.64729664625653
002537,2024,4.8650815342044575,22.736556374898445,8.21716859576607,20.9056859841885,22.507992015041758
002538,2020,4.862270555932278,22.056069023598372,8.005700678662542,21.122253188565956,21.494416945947354
002538,2021,4.665427487639627,22.107053376515555,7.989560449333865,21.247999212638877,21.88516233831731
002538,2022,4.936793367794455,22.309196425429192,7.991592282068092,21.256567501698587,21.772236921475784
002538,2023,4.712348730763403,22.087626080028055,7.959275960116396,21.169057512749625,21.801647762747923
002538,2024,4.915568674536272,22.17781579294664,7.956476798036782,21.090754396306878,21.63049252941879
002539,2020,4.849153717248474,22.937491309202187,9.224243277145174,22.019768300129563,22.264825188489553
002539,2021,4.902375956423502,23.424481242308012,9.281544130982514,22.17278333976841,22.91677367516601
002539,2022,4.943258655496238,23.743777190159218,9.389908140573516,22.26900607392697,23.302373094568644
002539,2023,4.966596621482364,23.803670864692748,9.443909388773974,22.694032659649025,23.28811800912946
002539,2024,4.955780589896297,23.737877886357996,9.378732023236639,22.76836372742604,23.221679187365414
002540,2020,4.678607376654296,22.106956842337052,7.96693349840484,21.11625998320873,21.88918120199845
002540,2021,4.77877678132871,22.517816245898068,8.014335737299424,21.1818569299029,22.358168566357
002540,2022,4.853955606736908,22.629682049932633,7.972810784121404,21.22824156452613,22.430963913452157
002540,2023,4.88474970317093,22.684865035265258,8.102889134640868,21.24239180263864,22.408378437827068
002540,2024,4.857739811738136,22.729138352354905,8.107720061910534,21.458062090972906,22.49614929735555
002541,2020,4.518798590653096,23.322313781867933,9.628392595589819,22.040630140927917,23.22273797823627
002541,2021,4.620533978282588,23.69443949831045,9.872925246953487,22.276734283474475,23.51677637399692
002541,2022,4.5668997504715,23.71135291476959,9.953229644430943,22.49360453489468,23.568358427581842
002541,2023,4.667035263435822,23.881929577134557,9.998161166138809,22.713598405343912,23.63576205302692
002541,2024,4.569072253461745,23.791986435237323,10.167120242980383,22.75573242255355,23.565802477782185
002542,2020,5.082258634854388,22.457181006823525,7.647786045440933,20.830284583404282,21.983211855170737
002542,2021,4.993638201942699,22.366889782007515,7.586803535162581,20.72394980965374,22.020701853833188
002542,2022,4.529011869201551,21.501107537623817,7.452402451223638,20.6078031307012,21.4525241968165
002542,2023,4.79942103065843,21.65014345698457,7.226209010100671,20.782280875004695,21.34270466570763
002542,2024,4.563008464870006,21.148601061119088,6.963189985870238,20.597880707805295,21.059814260743877
002543,2020,4.974060739241268,22.559001075256344,8.498010371999463,20.76238651827937,21.93483757039456
002543,2021,4.958647280299755,22.741780789116298,8.382518288089635,20.676871462326925,22.31571066899731
002543,2022,5.021035000543486,22.614540604523683,8.399984990510696,20.626898643596046,22.009148217006185
002543,2023,5.114633208947017,22.532176221916572,8.476996001664824,20.5225156398552,21.703124873231317
002543,2024,4.933328979802629,22.716875707251596,8.645058562414134,20.637776379794495,22.199471127874883
002544,2020,4.682175676927462,22.56308761909745,8.759825595314295,20.270203261319057,22.344048624663838
002544,2021,4.77179038897068,22.603132723579098,8.417593826193484,20.224655089581386,22.427818853700668
002544,2022,4.960154105129701,22.67990747592104,8.423761246623686,20.20035728027314,22.24874166351254
002544,2023,4.786448699210134,22.421277585724877,8.265135629937385,20.20112480296273,22.185747939892373
002544,2024,4.702639986552982,22.327201436846913,8.199189359078067,20.178386267393346,22.202316776128214
002545,2020,4.840831381354886,21.698348906256044,7.4073177104694174,21.570251665601063,21.181056930731543
002545,2021,4.744797457091207,21.74634699105414,7.3783837129967145,21.48149021186002,21.435436279053384
002545,2022,4.896808727338002,22.008664249536086,7.366445148327599,21.48339364145386,21.617647944662135
002545,2023,4.779621187591155,22.1106635798267,7.564757012905729,21.70070980795777,21.853041547971454
002545,2024,4.936517317960594,22.15743468876328,7.573017256052546,21.632634742763784,21.680282093707294
002546,2020,4.555204822248975,20.16974479884558,6.831953565565855,19.13060302700619,19.72853847538763
002546,2021,4.53143362467461,19.957168385004678,6.679599185844383,18.764356484428465,19.537431125707393
002546,2022,4.669919540293532,20.24634435382386,6.675823221634848,18.698327401954472,19.788300438226436
002546,2023,4.604481362669191,20.242803694073153,6.559615237493242,18.59202985343088,19.95325561689922
002546,2024,4.921236392157408,20.457419342925007,6.437751649736401,18.473686383934037,19.85909840352986
002547,2020,4.603095748810589,22.362893956498404,8.472823243680297,21.044748898577385,22.195071872536563
002547,2021,4.44366705925932,21.706577724666232,8.2960476427647,21.145548201116792,21.468473115562315
002547,2022,4.531511015242256,21.67398011739176,7.972121128921655,21.062679580889956,21.434328628491915
002547,2023,4.454534291371503,21.568327323726127,7.986164860332727,20.957076811383242,21.39375759979828
002547,2024,4.35888066835975,21.514877706057575,8.010027528481734,21.152144085752692,21.42842044763864
002548,2020,4.651443127379673,22.12672243003324,8.056426767522984,21.244816160614945,21.90859830013716
002548,2021,4.634373833679882,22.30575188370521,8.106816038947052,21.525122305454502,22.168209492008945
002548,2022,4.607447339731086,22.103022914479933,7.845416036592485,21.542003582083606,22.00513612005274
002548,2023,4.564988795252103,22.11960650397461,7.928045600874777,21.79960486202101,22.03259779024224
002548,2024,4.653174643424543,22.241048689480913,7.903965634032166,21.894169924610186,22.086396861005984
002549,2020,4.720819101352608,20.06693885886809,6.391917113392602,20.518481978551065,19.34485482156079
002549,2021,4.8128130848477975,20.31905872906904,6.558197802812269,20.457688291053337,19.53168949766232
002549,2022,4.785786070437646,20.56322132067928,6.542471960506805,20.367087670864553,19.984109899653607
002549,2023,4.797241755368753,20.163194502447908,6.569481420414296,20.27059747750957,19.322571196632452
002549,2024,4.757486631720412,20.192300951469235,6.62273632394984,20.405020377796514,19.393245580369122
002550,2020,4.873180595897144,21.23465526014563,7.197435354096591,20.07513624759043,20.651085806792974
002550,2021,4.8786204693104525,21.351840643603786,7.048386408721883,20.165564590129467,20.888977152440738
002550,2022,4.8702353352592285,21.55771628918385,7.004881989712859,20.147521679331607,21.254747538745285
002550,2023,4.897569015915743,21.31894841849621,6.9726062513017535,20.131020666814628,20.844745470194788
002550,2024,5.269690514816351,21.14607485723879,6.88653164253051,20.03480153015767,20.021299735121616
002551,2020,4.6769973768615545,21.54185283152604,7.589841512182657,19.644948868240338,21.325608741471594
002551,2021,4.7055266266659155,21.305646937463937,7.438971592395862,19.660900888046463,20.968936742029598
002551,2022,4.552946443559525,20.966768698493823,7.317876198626496,19.63345614205001,20.729199118964576
002551,2023,4.658982858282557,20.899642297130615,7.20414929203594,19.584725317138787,20.509523685095147
002551,2024,4.7983708079657115,21.0935915713104,7.251344983372214,19.53397841461209,20.58094501359157
002552,2020,5.228541416251766,19.719981100204457,6.131226489483141,19.24453056215434,18.238233130933658
002552,2021,4.878505451975898,19.682442280560835,6.07073772800249,19.064211977275374,18.787704178161352
002552,2022,4.598886378798388,21.045759023942875,7.797291273547472,21.070159490655826,20.398663221723737
002552,2023,4.86685559631744,21.835630070783445,7.919356190660617,21.200863527875633,21.164552916015044
002552,2024,4.813169873420521,21.785937099555124,7.697575346802343,21.196448850140285,21.27393193044228
002553,2020,4.648064763675635,19.959647693038324,6.799055862058796,19.261604511560876,19.24308032851518
002553,2021,4.6661847708533,20.206089088031383,6.882437470997847,19.16646148782807,19.581466235659942
002553,2022,4.744389799066632,20.191478148355245,6.900730664045173,19.092418326388863,19.432504369446463
002553,2023,4.790628768606031,20.324794422753826,6.928537818164665,19.133530498322916,19.55467478420178
002553,2024,4.8623107593757995,20.480060434758744,7.066466970136958,19.160588220416223,19.62194388202632
002554,2020,4.454299815851209,20.850360825945412,7.093404625868766,20.037436747697168,20.758876357516534
002554,2021,4.776501953392917,21.189695425053067,7.167809184316444,19.975214548070564,20.75899066820554
002554,2022,4.598669477328966,21.409848729955957,7.192182058713246,19.914884368433903,21.392826155698195
002554,2023,4.928754654220396,21.983730396120897,7.162397497355718,20.02937897216753,21.78468013991712
002554,2024,4.74220872098713,21.681950222615658,7.143617602704121,19.936361938658873,21.619033583558316
002555,2020,6.134949423148332,23.390473424188013,8.30943074214033,20.642854419964618,21.507132487252807
002555,2021,6.190670626620155,23.509294970773336,8.293049139768444,20.608984285358492,21.619722497768755
002555,2022,6.141375746611851,23.520915040241857,8.17526610411206,20.560782242024363,21.777278022682104
002555,2023,6.052417274924786,23.52946290204214,8.145259566516865,20.52908416776209,21.951099403401283
002555,2024,6.091839660472027,23.582087156189665,8.0861025356691,20.79711536995976,21.969380627679705
002556,2020,5.155079423663087,23.502238638016475,8.008032846969307,21.056802373829147,23.350492512061347
002556,2021,5.152797702918467,23.671974928349275,8.172729104865471,21.231776338251297,23.530543893128176
002556,2022,5.0765572220259445,23.627394773387493,8.214735833382303,21.516573773965302,23.52979381031068
002556,2023,5.026928750435453,23.60429726161268,8.258940462988459,21.675269906625424,23.534022386358885
002556,2024,4.988990510786047,23.473871980601814,8.267705664762426,21.6643410597578,23.382873060405373
002557,2020,4.715888225718278,22.38895251459101,8.434463543817241,20.833612094018132,22.097502277643084
002557,2021,4.831924197289514,22.51252652551414,8.488587934405903,21.00459496852802,22.06530060897771
002557,2022,4.82305211149592,22.652373498309974,8.56331312702979,21.02977814887265,22.266449808343182
002557,2023,4.689217880040119,22.641015647953697,8.52456594574565,20.972375042443236,22.48725599748558
002557,2024,4.797733882156408,22.687768368553808,8.60611940061064,21.006167271205534,22.346705423277236
002558,2020,6.236887954204961,21.51955352440626,7.427144133408616,19.488118471633857,18.880939128047174
002558,2021,6.212121953941861,21.476693409131787,7.253470382684528,19.40623305245701,18.941402881143194
002558,2022,6.17395585001167,21.435091199782494,7.236339342754344,19.310545157795005,18.954598671326366
002558,2023,6.45621470899905,21.796277772565997,7.226936018493289,19.313502429377703,19.085195234886562
002558,2024,6.384642093089945,21.795823773699617,7.340186835320115,19.421301252651496,19.134769841933707
002559,2020,4.975766651925231,21.217133922248223,7.4342573821331355,19.98696203081806,20.358972361397598
002559,2021,4.737827979923986,21.415984241625114,7.509883061154913,19.943737134618203,21.029429625940463
002559,2022,4.797317399672132,21.32766208935819,7.53955882930103,19.952511304378856,20.777666198250962
002559,2023,4.724656120528125,21.379812411494573,7.492760300922379,19.98809035692705,20.995452061080393
002559,2024,4.660870083085919,21.444705781951416,7.557472901614746,20.32702382323987,21.133705518561133
002560,2020,4.8090543907533005,21.379675381169413,6.4457198193855785,19.99165035051662,21.343274525267386
002560,2021,4.726548981116054,21.579611008207873,6.779921907472252,20.202695992303966,21.61803262401226
002560,2022,4.858349333164409,22.427767181925233,7.234898420314831,20.455592084699934,22.52818240786889
002560,2023,4.916563389708256,22.441237339095196,7.220373836723949,20.467829793475644,22.461752918865063
002560,2024,5.0155544664815155,22.54793388953708,7.409741954080923,20.479810761527002,22.385259213206588
002561,2020,3.7602840003873625,20.19388855974206,6.775366090936392,20.086835869612848,20.960473248428325
002561,2021,3.7842055371504353,20.243836338290038,6.740519359606223,20.081441277710976,21.018924285553872
002561,2022,3.7479873373139734,19.991102794139405,6.693323668269949,20.015964222758445,20.70086626598395
002561,2023,3.809042781938026,20.109959894603318,6.646390514847729,19.96052556617572,20.821507377874138
002561,2024,3.7616453614520298,19.897866300485624,6.546785410760524,19.82672454320882,20.61847920409745
002562,2020,4.499342937280944,21.37496164224363,7.881182202227102,21.68186663726702,20.978543685667315
002562,2021,4.642476454113106,21.72866356677325,7.890208213109961,21.835330216825167,21.2947784179243
002562,2022,4.674290092027985,21.950376267314134,7.988542982737695,21.844015141633363,21.552923893225785
002562,2023,4.586410141314716,21.760416021430313,8.023552392404348,21.94147189101653,21.362039309560227
002562,2024,4.647404122819858,21.959145715149045,7.993619994827744,21.934735943667246,21.59753169140167
002563,2020,5.422488573694225,23.444884292294642,8.209852481301272,21.484774801283343,22.688115712779986
002563,2021,5.233677634216925,23.458917694151154,8.201111644442758,21.38982332163086,23.028186377752927
002563,2022,5.151464978829098,23.31337329310964,8.071218539969863,21.316871595329793,22.99486048762087
002563,2023,5.234937968723114,23.337776277267732,8.038189179973203,21.220710066809815,22.926229539034352
002563,2024,5.273606033649469,23.40603546567877,8.036573409707312,21.148304658884093,22.982600032018006
002564,2020,4.925343793651774,22.930378283331414,7.9714309977693505,20.98893606607801,22.82635522425715
002564,2021,5.063042271108281,22.761221958882405,7.824845691026856,20.935839817167224,22.407938246389342
002564,2022,4.675363122992743,22.001605207873787,7.819636302367592,20.884058664404325,21.819667375315895
002564,2023,4.772677791853124,22.050522706307678,7.557994958530806,20.832547970979213,21.868752228376803
002564,2024,4.77480772399904,21.624947405333824,7.465655310134056,20.790366298906108,21.23021807744954
002565,2020,4.568389085384358,21.192440603311447,7.477604243197589,20.236711535625926,20.924531359959936
002565,2021,4.6967349182688425,21.161671363156884,7.286191714702382,20.201301146103063,20.761779603829744
002565,2022,4.613347835941188,21.067634247293242,7.141245122350491,20.181388308074865,20.81391958316228
002565,2023,4.614156575444611,21.077699285791958,7.085901464365611,20.097757651863425,20.86376863801798
002565,2024,4.788662968898042,21.14085554109301,7.017506142941256,19.895708081234222,20.739572960857252
002566,2020,5.198512931677432,20.55199092908473,7.463936604468925,19.797485351835682,18.942620173590704
002566,2021,5.190637534219385,20.59307689996246,7.445417556701687,19.712670405940276,19.039266766585428
002566,2022,5.1020642496357,20.536986045383014,7.475339236566737,20.048056252199974,19.039714296750287
002566,2023,5.106713732535906,20.565049291752835,7.425357887027151,19.979295516006566,19.108114579243686
002566,2024,5.098563629057005,20.32050047025462,7.412160334945205,19.89758161528771,18.744289057971223
002567,2020,4.7957523673403175,23.64177554222111,9.18993356219852,21.897076120738724,23.50969900425577
002567,2021,4.74408343610405,23.802520644671848,9.30228124567454,22.44615226068488,23.7365380239614
002567,2022,4.756371681412198,24.001865366359112,9.398312600278953,22.876189841684493,23.94367184158338
002567,2023,4.800274033841686,24.017213618393555,9.35331454092729,22.85375156700435,23.921199000836037
002567,2024,4.740080308786223,23.91549233549916,9.376278449519614,22.848897773479223,23.844533182957115
002568,2020,4.858577208822106,21.379045049011225,7.3914152346753585,20.84140599972309,20.73003489113837
002568,2021,4.886480730610608,21.67660472664135,7.576097340623111,21.474521022511592,21.005778821784308
